user,text,date,count
lossyrob,"if you dl this zip and put the two TIF_„Žs in the benchmark/geotiff/data folder, should run for you",4/30/15,1
lossyrob,https://drive.google.com/file/d/0B7ubrF-X8So3V0JHazhHRjJjYXM/view?usp=sharing,4/30/15,1
non,great thanks,4/30/15,1
allixender,"Gitter website will do for starters :-) Hey my timezone is Auckland/New Zealand, so for more formal meeting arrangements my mornings and your afternoons http://www.timeanddate.com/worldclock/meetingtime.html?iso=20150430&p1=198&p2=22",4/30/15,1
allixender,"Let me know what you think @lossyrob @notthatbreezy , in the meanwhile I'll plough through the docs and tutorials and maybe collect documentation upgrades if applicable :-p ",4/30/15,1
lossyrob,ok. And you should check out the feature/cassandra branch on geotrellis,4/30/15,1
lossyrob,I_„Žll try to schedule something for next week. How early is too early for you?,4/30/15,1
allixender,"yes, I had an eye on that branch for a while.",4/30/15,1
allixender,"umm, from 9am I would have had a coffee and clear thinking. I could do 7am or 8am too (not happy, but could do), but for regular timings I'd prefer 9am :-) if that's alright",4/30/15,1
allixender,8am would be ok too if you wanna leave work early :-),4/30/15,1
lossyrob,9 AM or 10 AM is fine by me,4/30/15,1
allixender,great,4/30/15,1
lossyrob,"I_„Žm a night owl, so my work time tends towards later in the day, so that works out",4/30/15,1
notthatbreezy,that works for me too,4/30/15,1
lossyrob,"cool, we_„Žll work on getting that together for next week, otherwise we can take scheduling offline and not bug people about it :)",4/30/15,1
allixender,:thumbsup:  ,4/30/15,1
DarkManiel,Thanks! I got it to compile now,4/30/15,1
mojodna,"@hectcastro @lossyrob speaking of Docker (re: vapor-clock provisioning discussion), have you guys had a chance to spend any time with ECS yet?",4/30/15,1
mojodna,it moved up my list a couple weeks ago with the announcement of hooks into ELB,4/30/15,1
lossyrob,"haven_„Žt looked into that yet, but I agree that does sound appealing_„_hope to get to work with it soon",4/30/15,1
mojodna,"we have a bunch of services with higher RAM requirements that don_„Žt get a whole lot of use, so it_„Žs appealing to reduce costs",4/30/15,1
mojodna,"(err, spikey higher RAM requirements)",4/30/15,1
lossyrob,"ECS is like beanstalk but with docker, yeah? or am I misthinking",4/30/15,1
mojodna,that_„Žs beanstalk with docker that_„Žs beanstalk with docker ;-),4/30/15,1
mojodna,ECS is like kubernetes,4/30/15,1
mojodna,and/or mesos (w/ docker),4/30/15,1
lossyrob,nice. so cluster resource management/task execution,4/30/15,1
mojodna,"yup.  the preview release looked great for tasks, but not so good for services w/o having to do a bunch of runtime configuration to ensure that ports are mapped and so on",4/30/15,1
mojodna,i _think_ that_„Žs improved,4/30/15,1
mojodna,i_„Žm hoping to look into it in the next few days in the context of Field Papers (since that now incorporates a few contained units),4/30/15,1
mojodna,"speaking of, is Sunday the sprint day at the HOT summit?",4/30/15,1
lossyrob,"yup, Sunday and Monday",4/30/15,1
mojodna,i won_„Žt be there in person but was hoping to participate remotely,4/30/15,1
mojodna,"ah, great",4/30/15,1
lossyrob,"yeah, I_„Žll make sure to keep you in the loop",4/30/15,1
mojodna,might duck out for a while saturday to kayak,4/30/15,1
mojodna,thanks!,4/30/15,1
mojodna,"err, sunday too",4/30/15,1
lossyrob,I_„Žll try to put notices on the OAM gitter or somehting,4/30/15,1
lossyrob,nice. Don_„Žt get much Kayaking in in Philly :),4/30/15,1
mojodna,western PA is awesome,4/30/15,1
mojodna,"(though i_„Žve only been down that way once for the Yough, the Cheat, and the Savage)",4/30/15,1
lossyrob,I_„Žve never been. Don_„Žt really know what_„Žs involved with Kayaking tbh. But seems like a nice way to get out of the city/out of the computer,4/30/15,1
mojodna,:+1:,4/30/15,1
mojodna,i_„Žll take you on some class II sometime,4/30/15,1
lossyrob,that would be awesome,4/30/15,1
lossyrob,Hopefully I_„Žll find myself in Seattle at some point and do that,4/30/15,1
lossyrob,looking up the different classes_„_what_„Žs the highest class you do?,4/30/15,1
mojodna,V,4/30/15,1
lossyrob,whoa. the videos of class V rivers are pretty intense,4/30/15,1
mojodna,did this saturday: http://www.americanwhitewater.org/content/River/detail/id/2245/,4/30/15,1
mojodna,V is a big range.  i dip into the lower end from time to time,4/30/15,1
mojodna,"(walked around Landslide, which is pictured there)",4/30/15,1
lossyrob,awesome. well if I end up over there I_„Žm definitely taking you up on the offer :),4/30/15,1
mojodna,great!,4/30/15,1
lossyrob,for now I_„Žm headed AFK. cheers!,4/30/15,1
mojodna,have a good night!,4/30/15,1
mojodna,hi to folks in DC,4/30/15,1
DarkManiel,"Hi Rob, I just ran ./sbt ""project server"" clean and update and now get ""ClassNotFoundException: geotrellis.admin.server.CatalogService when I run ./run-server.sh. I tried publishLocal, but still getting the error. Do you know how I can correct this?",4/30/15,1
hectcastro,"mojodna: Haven't messed with ECS yet. So many tools in that space now to evaluate. CoreOS, K8r, Mesos/Marathon, Lattice.",4/30/15,1
lossyrob,"@DarkManiel: don't forget './sbt ""project server"" assembly' whenever you want to run changes through the scripts ",4/30/15,1
lossyrob,"I'm having comnection issues at HOT summit, fyi",4/30/15,1
notthatbreezy,"took a look at the metadata table, definitely some things that don't follow the table __ layer convention```bashLayer(name = ""tasmax keyBounds: []    {""minKey"":{""col"":39,Layer(name = ""tasmax keyIndex: []    {""serialized"":""\\u000tas__tasmax-rcp60-cc 8:histogram []    [[325,5355],[324,270tas__tasmax-rcp60-cc 8:keyClass []    geotrellis.spark.Spatas__tasmax-rcp60-cc 8:metadata []    {""cellType"":""float32```",4/30/15,1
lossyrob,"Looks like a toString is happening somewhere, wrongly. Key bounds and key index",4/30/15,1
notthatbreezy,"got it - I think we're going to pause on the benchmarking stuff -- @echeipesh is still out sick -- I applied the hdfs/accumulo  thing you pointed me to last night, but it's still pretty slow",4/30/15,1
notthatbreezy,"I have a feeling there's probably something we're missing from another branch or something that it makes sense to wait to pair on this once he's feeling better, this way we can save these points for actually doing the benchmarks",4/30/15,1
lossyrob,"Ok, that makes sense.",4/30/15,1
pomadchin,"@lossyrob ty for help about my fault with overlapping areas (if you remember): there was fault with a wrong no value data; tiff band was int16 not int32, so nodata value was  -32768; so there is no bug in a geotrellis ingest. ",4/30/15,1
pomadchin,"hm, got an idea o: is it possible to ingest tiles from hdfs (any fs mounted to hadoop)?",4/30/15,1
lossyrob,Ohh I see,4/30/15,1
lossyrob,"Yes, you can ingest from hdfs or s3",4/30/15,1
pomadchin,"hm, just to make `_„îinput hdfs://` ?",4/30/15,1
lossyrob,Yup!,4/30/15,1
pomadchin,WOW,4/30/15,1
pomadchin,cool,4/30/15,1
pomadchin,:p yee ,4/30/15,1
lossyrob,:),4/30/15,1
ZachSand,"@lossyrob I've gotten the color ramp drop down for gt-admin to change the colors of the layer based upon selection, but it feels a bit too ""hacky"" to me. I'm appending a string onto the layer URL generated in LeafletMap.jsx  that CatalogService.scala is using as optional parameters for rendering. Any ideas for a better/different solution? I pushed some rough code with the color ramp feature to this [branch](https://github.com/ZachSand/gt-admin/tree/colorRamp) ",4/30/15,1
lossyrob,"@ZachSand that's great! Is be happy to take a look. I'll have to do it tonight since I don't have wifi and I'm at a conference. If anyone else is into some JavaScript code review, that would help :)",4/30/15,1
ZachSand,"Sounds good. I haven't done a lot of JS (or front end for that matter) development so I'm sure there are a good amount of things I could be doing better. Anyone feel free to enlighten me! p.s. emphasis on the ""rough code"" in the branch, I was mainly focused on getting it to work so there are still a lot of console logging, poor naming, etc. that hasn't been cleaned up. ",4/30/15,1
DarkManiel,"@lossyrob are there any tiles with spatial keys that match nexmonth_gtadmin layer? I keep getting errors that they don't exist for everywhere on this layer. Unfortunately this is the only layer I have to test on, but just want to make sure I'm not wasting my time on this layer.",5/1/15,1
DarkManiel,Or... is there a way I can check out the tiles so I can test the functionality of the rest of my code with known data?,5/1/15,1
DarkManiel,"Nevermind, I found a workaround",5/1/15,1
DarkManiel," ```javascript render: function() {  var css = {    'width' : '100%'};    var gridTh = _.map([1,2,3,4], function(val){      return <th>{val}</th>;    });    var gridTr = _.map([1,2,3,4], function(){      return <tr>{ gridTh }</tr>    });    return (          <Table striped bordered condensed hover style = {css}>    <tbody>      { gridTr }    </tbody>  </Table>          );  }  ```",5/4/15,1
DarkManiel,"@lossyrob I'm writing a function to display a variable size table for the values, but I'm having difficulty figuring out how to take my array of values with known rowlen and colLen and substituting those values for the dummy values above",5/4/15,1
DarkManiel,"This code gives me a 4X4 grid, but do you have any suggestions for how I can convert the array I have into the grid using react?",5/4/15,1
lossyrob,"so you need to figure out how render can take an argument of your array of values (which is an array of arrays, with the second array being rows, yeah?)",5/4/15,1
lossyrob,do you know how react would give yoru value array to that function?,5/4/15,1
lossyrob,tbh not very familiar with react so not sure which part is the problem area,5/4/15,1
DarkManiel,"well, values is really just an array (from val values = mutable.ListBuffer[String]()), but I think I need to just display it as an array of arrays based on the number of rows and columns, or at least that's what I was planning on doing",5/4/15,1
lossyrob,ok. so the question is how in react do you convert your array to that grid. I_„Žd have to look at the react code to try to figure that out. do you have it up on a branch?,5/4/15,1
DarkManiel,"No, but I can push it",5/4/15,1
DarkManiel,https://github.com/DarkManiel/gt-admin/blob/modal_grid/viewer/src/scripts/components/ValueGrid.jsx,5/4/15,1
lossyrob,cool looking now.,5/4/15,1
lossyrob,"ps, should have forked from geotrellis/gt-admin, not from my fork of it",5/4/15,1
DarkManiel,"Basically, I have an array of values under this.props.values and want to stick it into elemenets of columns (gridTh)  which are then rendered into rows (gridTr)",5/4/15,1
DarkManiel,"oh okay, thanks",5/4/15,1
DarkManiel,"the code is still a bit messy, so let me know if you have any questions ",5/4/15,1
lossyrob,oh ok,5/4/15,1
lossyrob,so you have access to the values,5/4/15,1
DarkManiel,yeah,5/4/15,1
lossyrob,and you just need to figure out how to turn it into the array of arrays,5/4/15,1
DarkManiel,exactly,5/4/15,1
lossyrob,"oh, ok. fun",5/4/15,1
lossyrob,do you know the number of cols and rows,5/4/15,1
lossyrob,or even jsut number of cols,5/4/15,1
DarkManiel,"but it's a little tricky with react. Yeah... I mean I have to add that in on the scala side and carry it through, but I know how to do it",5/4/15,1
lossyrob,"is the values the same size always from teh service, or when there_„Žs like cropping (i.e. click on a border pixel) it_„Žll have less values",5/4/15,1
lossyrob,you could just return it as an array of arrays in scala,5/4/15,1
lossyrob,"so you hit that endpoint and get { _„ƒvalues_„Ž : [ row1, row2 ] }",5/4/15,1
lossyrob,etc,5/4/15,1
lossyrob,but you can totally do it in js,5/4/15,1
DarkManiel,"Yeah, I think the size varies",5/4/15,1
lossyrob,"so just to be clear. are we talking about, how we actually get the values when the pixel is clicked? or just, starting from we have the values, being able to use them in the render func",5/4/15,1
DarkManiel,just being able to use them in the render function,5/4/15,1
lossyrob,ok,5/4/15,1
lossyrob,"so we can boil the problem down to, given an array of values, if that array of values describes the values of rows that are `rows` across, how do we transform that into an array of arrays, which represent the row values",5/4/15,1
